continuation_id,role,selection_tranche,fit_budget,referee_holdout,prefix_repeat_seed,data_seed,direction_id,direction_family,direction_outcome_status,sign,target_hellinger,achieved_hellinger_to_tied,tv_to_tied,max_phase_1_materialized_epoch,max_total_materialized_epoch,weights_json
referee_02_h150_plus,local_wave2b_referee_geometry,referee_geometry,False,True,0,930000,referee_02,referee_geometry,sealed outcome-blind deterministic geometry,plus,0.15,0.14930730226917663,0.1796875,2.578297082582124,10.425067973418528,"{""dolma3_arxiv"": 0.0205078125, ""dolma3_cc/art_and_design_high"": 0.0048828125, ""dolma3_cc/art_and_design_low"": 0.00439453125, ""dolma3_cc/crime_and_law_high"": 0.04833984375, ""dolma3_cc/crime_and_law_low"": 0.02197265625, ""dolma3_cc/education_and_jobs_high"": 0.00390625, ""dolma3_cc/education_and_jobs_low"": 0.013671875, ""dolma3_cc/electronics_and_hardware_high"": 0.03662109375, ""dolma3_cc/electronics_and_hardware_low"": 0.00634765625, ""dolma3_cc/entertainment_high"": 0.00537109375, ""dolma3_cc/entertainment_low"": 0.02392578125, ""dolma3_cc/finance_and_business_high"": 0.05419921875, ""dolma3_cc/finance_and_business_low"": 0.00244140625, ""dolma3_cc/food_and_dining_high"": 0.00634765625, ""dolma3_cc/food_and_dining_low"": 0.005859375, ""dolma3_cc/games_high"": 0.01953125, ""dolma3_cc/games_low"": 0.0009765625, ""dolma3_cc/health_high"": 0.0087890625, ""dolma3_cc/health_low"": 0.005859375, ""dolma3_cc/history_and_geography_high"": 0.0048828125, ""dolma3_cc/history_and_geography_low"": 0.0146484375, ""dolma3_cc/industrial_high"": 0.01025390625, ""dolma3_cc/industrial_low"": 0.02783203125, ""dolma3_cc/literature_high"": 0.04443359375, ""dolma3_cc/literature_low"": 0.04150390625, ""dolma3_cc/science_math_and_technology_high"": 0.025390625, ""dolma3_cc/science_math_and_technology_low"": 0.03125, ""dolma3_finemath_3plus"": 0.041015625, ""dolma3_stack_edu"": 0.0576171875, ""dolma3_wikipedia"": 0.0029296875, ""dolmino_common_crawl_hq"": 0.0556640625, ""dolmino_olmocr_pdfs_hq"": 0.04736328125, ""dolmino_stack_edu_fim"": 0.11279296875, ""dolmino_stem_heavy_crawl"": 0.00830078125, ""dolmino_synth_code"": 0.0380859375, ""dolmino_synth_instruction"": 0.0078125, ""dolmino_synth_math"": 0.01806640625, ""dolmino_synth_qa"": 0.10791015625, ""dolmino_synth_thinking"": 0.00830078125}"
referee_03_h150_minus,local_wave2b_referee_geometry,referee_geometry,False,True,0,930000,referee_03,referee_geometry,sealed outcome-blind deterministic geometry,minus,0.15,0.14963572102818315,0.1591796875,3.008013263012478,10.849748148574633,"{""dolma3_arxiv"": 0.03466796875, ""dolma3_cc/art_and_design_high"": 0.00341796875, ""dolma3_cc/art_and_design_low"": 0.0078125, ""dolma3_cc/crime_and_law_high"": 0.01904296875, ""dolma3_cc/crime_and_law_low"": 0.013671875, ""dolma3_cc/education_and_jobs_high"": 0.00537109375, ""dolma3_cc/education_and_jobs_low"": 0.0087890625, ""dolma3_cc/electronics_and_hardware_high"": 0.01953125, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.009765625, ""dolma3_cc/entertainment_low"": 0.00390625, ""dolma3_cc/finance_and_business_high"": 0.01708984375, ""dolma3_cc/finance_and_business_low"": 0.01025390625, ""dolma3_cc/food_and_dining_high"": 0.01123046875, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.00537109375, ""dolma3_cc/games_low"": 0.0009765625, ""dolma3_cc/health_high"": 0.00439453125, ""dolma3_cc/health_low"": 0.01123046875, ""dolma3_cc/history_and_geography_high"": 0.0068359375, ""dolma3_cc/history_and_geography_low"": 0.01123046875, ""dolma3_cc/industrial_high"": 0.04638671875, ""dolma3_cc/industrial_low"": 0.009765625, ""dolma3_cc/literature_high"": 0.044921875, ""dolma3_cc/literature_low"": 0.02783203125, ""dolma3_cc/science_math_and_technology_high"": 0.01220703125, ""dolma3_cc/science_math_and_technology_low"": 0.1015625, ""dolma3_finemath_3plus"": 0.03466796875, ""dolma3_stack_edu"": 0.095703125, ""dolma3_wikipedia"": 0.00341796875, ""dolmino_common_crawl_hq"": 0.03515625, ""dolmino_olmocr_pdfs_hq"": 0.04052734375, ""dolmino_stack_edu_fim"": 0.09814453125, ""dolmino_stem_heavy_crawl"": 0.00341796875, ""dolmino_synth_code"": 0.04443359375, ""dolmino_synth_instruction"": 0.0087890625, ""dolmino_synth_math"": 0.021484375, ""dolmino_synth_qa"": 0.15380859375, ""dolmino_synth_thinking"": 0.00732421875}"
referee_03_h150_plus,local_wave2b_referee_geometry,referee_geometry,False,True,0,930000,referee_03,referee_geometry,sealed outcome-blind deterministic geometry,plus,0.15,0.15067715721813435,0.18017578125,3.7381547101936263,13.14372594446844,"{""dolma3_arxiv"": 0.02587890625, ""dolma3_cc/art_and_design_high"": 0.01513671875, ""dolma3_cc/art_and_design_low"": 0.00439453125, ""dolma3_cc/crime_and_law_high"": 0.02099609375, ""dolma3_cc/crime_and_law_low"": 0.0068359375, ""dolma3_cc/education_and_jobs_high"": 0.0078125, ""dolma3_cc/education_and_jobs_low"": 0.0234375, ""dolma3_cc/electronics_and_hardware_high"": 0.041015625, ""dolma3_cc/electronics_and_hardware_low"": 0.0029296875, ""dolma3_cc/entertainment_high"": 0.00341796875, ""dolma3_cc/entertainment_low"": 0.02392578125, ""dolma3_cc/finance_and_business_high"": 0.06005859375, ""dolma3_cc/finance_and_business_low"": 0.00146484375, ""dolma3_cc/food_and_dining_high"": 0.00732421875, ""dolma3_cc/food_and_dining_low"": 0.001953125, ""dolma3_cc/games_high"": 0.00927734375, ""dolma3_cc/games_low"": 0.001953125, ""dolma3_cc/health_high"": 0.01318359375, ""dolma3_cc/health_low"": 0.0048828125, ""dolma3_cc/history_and_geography_high"": 0.00634765625, ""dolma3_cc/history_and_geography_low"": 0.0048828125, ""dolma3_cc/industrial_high"": 0.00439453125, ""dolma3_cc/industrial_low"": 0.013671875, ""dolma3_cc/literature_high"": 0.05322265625, ""dolma3_cc/literature_low"": 0.0302734375, ""dolma3_cc/science_math_and_technology_high"": 0.0380859375, ""dolma3_cc/science_math_and_technology_low"": 0.02099609375, ""dolma3_finemath_3plus"": 0.0185546875, ""dolma3_stack_edu"": 0.07958984375, ""dolma3_wikipedia"": 0.0107421875, ""dolmino_common_crawl_hq"": 0.078125, ""dolmino_olmocr_pdfs_hq"": 0.1484375, ""dolmino_stack_edu_fim"": 0.064453125, ""dolmino_stem_heavy_crawl"": 0.0048828125, ""dolmino_synth_code"": 0.01611328125, ""dolmino_synth_instruction"": 0.005859375, ""dolmino_synth_math"": 0.015625, ""dolmino_synth_qa"": 0.095703125, ""dolmino_synth_thinking"": 0.01416015625}"
tied_seed0_repeat1,local_wave2b_tied_control,tied_control,False,False,0,964000,tied,tied_control,fresh non-fit control,zero,0.0,0.0,0.0,2.3788257246686713,11.784396958943484,"{""dolma3_arxiv"": 0.03271484375, ""dolma3_cc/art_and_design_high"": 0.0078125, ""dolma3_cc/art_and_design_low"": 0.00634765625, ""dolma3_cc/crime_and_law_high"": 0.02197265625, ""dolma3_cc/crime_and_law_low"": 0.0107421875, ""dolma3_cc/education_and_jobs_high"": 0.0068359375, ""dolma3_cc/education_and_jobs_low"": 0.015625, ""dolma3_cc/electronics_and_hardware_high"": 0.03076171875, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00634765625, ""dolma3_cc/entertainment_low"": 0.01025390625, ""dolma3_cc/finance_and_business_high"": 0.03466796875, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.009765625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.0078125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00830078125, ""dolma3_cc/health_low"": 0.00830078125, ""dolma3_cc/history_and_geography_high"": 0.00732421875, ""dolma3_cc/history_and_geography_low"": 0.00830078125, ""dolma3_cc/industrial_high"": 0.01611328125, ""dolma3_cc/industrial_low"": 0.0126953125, ""dolma3_cc/literature_high"": 0.0537109375, ""dolma3_cc/literature_low"": 0.03173828125, ""dolma3_cc/science_math_and_technology_high"": 0.0234375, ""dolma3_cc/science_math_and_technology_low"": 0.05126953125, ""dolma3_finemath_3plus"": 0.02783203125, ""dolma3_stack_edu"": 0.095703125, ""dolma3_wikipedia"": 0.0068359375, ""dolmino_common_crawl_hq"": 0.05712890625, ""dolmino_olmocr_pdfs_hq"": 0.08447265625, ""dolmino_stack_edu_fim"": 0.08740234375, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.029296875, ""dolmino_synth_instruction"": 0.0078125, ""dolmino_synth_math"": 0.02001953125, ""dolmino_synth_qa"": 0.13330078125, ""dolmino_synth_thinking"": 0.01123046875}"
tied_seed0_repeat2,local_wave2b_tied_control,tied_control,False,False,0,964001,tied,tied_control,fresh non-fit control,zero,0.0,0.0,0.0,2.3788257246686713,11.784396958943484,"{""dolma3_arxiv"": 0.03271484375, ""dolma3_cc/art_and_design_high"": 0.0078125, ""dolma3_cc/art_and_design_low"": 0.00634765625, ""dolma3_cc/crime_and_law_high"": 0.02197265625, ""dolma3_cc/crime_and_law_low"": 0.0107421875, ""dolma3_cc/education_and_jobs_high"": 0.0068359375, ""dolma3_cc/education_and_jobs_low"": 0.015625, ""dolma3_cc/electronics_and_hardware_high"": 0.03076171875, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00634765625, ""dolma3_cc/entertainment_low"": 0.01025390625, ""dolma3_cc/finance_and_business_high"": 0.03466796875, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.009765625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.0078125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00830078125, ""dolma3_cc/health_low"": 0.00830078125, ""dolma3_cc/history_and_geography_high"": 0.00732421875, ""dolma3_cc/history_and_geography_low"": 0.00830078125, ""dolma3_cc/industrial_high"": 0.01611328125, ""dolma3_cc/industrial_low"": 0.0126953125, ""dolma3_cc/literature_high"": 0.0537109375, ""dolma3_cc/literature_low"": 0.03173828125, ""dolma3_cc/science_math_and_technology_high"": 0.0234375, ""dolma3_cc/science_math_and_technology_low"": 0.05126953125, ""dolma3_finemath_3plus"": 0.02783203125, ""dolma3_stack_edu"": 0.095703125, ""dolma3_wikipedia"": 0.0068359375, ""dolmino_common_crawl_hq"": 0.05712890625, ""dolmino_olmocr_pdfs_hq"": 0.08447265625, ""dolmino_stack_edu_fim"": 0.08740234375, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.029296875, ""dolmino_synth_instruction"": 0.0078125, ""dolmino_synth_math"": 0.02001953125, ""dolmino_synth_qa"": 0.13330078125, ""dolmino_synth_thinking"": 0.01123046875}"
tied_seed0_repeat3,local_wave2b_tied_control,tied_control,False,False,0,964002,tied,tied_control,fresh non-fit control,zero,0.0,0.0,0.0,2.3788257246686713,11.784396958943484,"{""dolma3_arxiv"": 0.03271484375, ""dolma3_cc/art_and_design_high"": 0.0078125, ""dolma3_cc/art_and_design_low"": 0.00634765625, ""dolma3_cc/crime_and_law_high"": 0.02197265625, ""dolma3_cc/crime_and_law_low"": 0.0107421875, ""dolma3_cc/education_and_jobs_high"": 0.0068359375, ""dolma3_cc/education_and_jobs_low"": 0.015625, ""dolma3_cc/electronics_and_hardware_high"": 0.03076171875, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00634765625, ""dolma3_cc/entertainment_low"": 0.01025390625, ""dolma3_cc/finance_and_business_high"": 0.03466796875, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.009765625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.0078125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00830078125, ""dolma3_cc/health_low"": 0.00830078125, ""dolma3_cc/history_and_geography_high"": 0.00732421875, ""dolma3_cc/history_and_geography_low"": 0.00830078125, ""dolma3_cc/industrial_high"": 0.01611328125, ""dolma3_cc/industrial_low"": 0.0126953125, ""dolma3_cc/literature_high"": 0.0537109375, ""dolma3_cc/literature_low"": 0.03173828125, ""dolma3_cc/science_math_and_technology_high"": 0.0234375, ""dolma3_cc/science_math_and_technology_low"": 0.05126953125, ""dolma3_finemath_3plus"": 0.02783203125, ""dolma3_stack_edu"": 0.095703125, ""dolma3_wikipedia"": 0.0068359375, ""dolmino_common_crawl_hq"": 0.05712890625, ""dolmino_olmocr_pdfs_hq"": 0.08447265625, ""dolmino_stack_edu_fim"": 0.08740234375, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.029296875, ""dolmino_synth_instruction"": 0.0078125, ""dolmino_synth_math"": 0.02001953125, ""dolmino_synth_qa"": 0.13330078125, ""dolmino_synth_thinking"": 0.01123046875}"
tied_seed0_repeat4,local_wave2b_tied_control,tied_control,False,False,0,964003,tied,tied_control,fresh non-fit control,zero,0.0,0.0,0.0,2.3788257246686713,11.784396958943484,"{""dolma3_arxiv"": 0.03271484375, ""dolma3_cc/art_and_design_high"": 0.0078125, ""dolma3_cc/art_and_design_low"": 0.00634765625, ""dolma3_cc/crime_and_law_high"": 0.02197265625, ""dolma3_cc/crime_and_law_low"": 0.0107421875, ""dolma3_cc/education_and_jobs_high"": 0.0068359375, ""dolma3_cc/education_and_jobs_low"": 0.015625, ""dolma3_cc/electronics_and_hardware_high"": 0.03076171875, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00634765625, ""dolma3_cc/entertainment_low"": 0.01025390625, ""dolma3_cc/finance_and_business_high"": 0.03466796875, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.009765625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.0078125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00830078125, ""dolma3_cc/health_low"": 0.00830078125, ""dolma3_cc/history_and_geography_high"": 0.00732421875, ""dolma3_cc/history_and_geography_low"": 0.00830078125, ""dolma3_cc/industrial_high"": 0.01611328125, ""dolma3_cc/industrial_low"": 0.0126953125, ""dolma3_cc/literature_high"": 0.0537109375, ""dolma3_cc/literature_low"": 0.03173828125, ""dolma3_cc/science_math_and_technology_high"": 0.0234375, ""dolma3_cc/science_math_and_technology_low"": 0.05126953125, ""dolma3_finemath_3plus"": 0.02783203125, ""dolma3_stack_edu"": 0.095703125, ""dolma3_wikipedia"": 0.0068359375, ""dolmino_common_crawl_hq"": 0.05712890625, ""dolmino_olmocr_pdfs_hq"": 0.08447265625, ""dolmino_stack_edu_fim"": 0.08740234375, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.029296875, ""dolmino_synth_instruction"": 0.0078125, ""dolmino_synth_math"": 0.02001953125, ""dolmino_synth_qa"": 0.13330078125, ""dolmino_synth_thinking"": 0.01123046875}"
tied_seed1_repeat1,local_wave2b_tied_control,tied_control,False,False,1,964100,tied,tied_control,fresh non-fit control,zero,0.0,0.0,0.0,2.3788257246686713,11.784396958943484,"{""dolma3_arxiv"": 0.03271484375, ""dolma3_cc/art_and_design_high"": 0.0078125, ""dolma3_cc/art_and_design_low"": 0.00634765625, ""dolma3_cc/crime_and_law_high"": 0.02197265625, ""dolma3_cc/crime_and_law_low"": 0.0107421875, ""dolma3_cc/education_and_jobs_high"": 0.0068359375, ""dolma3_cc/education_and_jobs_low"": 0.015625, ""dolma3_cc/electronics_and_hardware_high"": 0.03076171875, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00634765625, ""dolma3_cc/entertainment_low"": 0.01025390625, ""dolma3_cc/finance_and_business_high"": 0.03466796875, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.009765625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.0078125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00830078125, ""dolma3_cc/health_low"": 0.00830078125, ""dolma3_cc/history_and_geography_high"": 0.00732421875, ""dolma3_cc/history_and_geography_low"": 0.00830078125, ""dolma3_cc/industrial_high"": 0.01611328125, ""dolma3_cc/industrial_low"": 0.0126953125, ""dolma3_cc/literature_high"": 0.0537109375, ""dolma3_cc/literature_low"": 0.03173828125, ""dolma3_cc/science_math_and_technology_high"": 0.0234375, ""dolma3_cc/science_math_and_technology_low"": 0.05126953125, ""dolma3_finemath_3plus"": 0.02783203125, ""dolma3_stack_edu"": 0.095703125, ""dolma3_wikipedia"": 0.0068359375, ""dolmino_common_crawl_hq"": 0.05712890625, ""dolmino_olmocr_pdfs_hq"": 0.08447265625, ""dolmino_stack_edu_fim"": 0.08740234375, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.029296875, ""dolmino_synth_instruction"": 0.0078125, ""dolmino_synth_math"": 0.02001953125, ""dolmino_synth_qa"": 0.13330078125, ""dolmino_synth_thinking"": 0.01123046875}"
tied_seed1_repeat2,local_wave2b_tied_control,tied_control,False,False,1,964101,tied,tied_control,fresh non-fit control,zero,0.0,0.0,0.0,2.3788257246686713,11.784396958943484,"{""dolma3_arxiv"": 0.03271484375, ""dolma3_cc/art_and_design_high"": 0.0078125, ""dolma3_cc/art_and_design_low"": 0.00634765625, ""dolma3_cc/crime_and_law_high"": 0.02197265625, ""dolma3_cc/crime_and_law_low"": 0.0107421875, ""dolma3_cc/education_and_jobs_high"": 0.0068359375, ""dolma3_cc/education_and_jobs_low"": 0.015625, ""dolma3_cc/electronics_and_hardware_high"": 0.03076171875, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00634765625, ""dolma3_cc/entertainment_low"": 0.01025390625, ""dolma3_cc/finance_and_business_high"": 0.03466796875, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.009765625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.0078125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00830078125, ""dolma3_cc/health_low"": 0.00830078125, ""dolma3_cc/history_and_geography_high"": 0.00732421875, ""dolma3_cc/history_and_geography_low"": 0.00830078125, ""dolma3_cc/industrial_high"": 0.01611328125, ""dolma3_cc/industrial_low"": 0.0126953125, ""dolma3_cc/literature_high"": 0.0537109375, ""dolma3_cc/literature_low"": 0.03173828125, ""dolma3_cc/science_math_and_technology_high"": 0.0234375, ""dolma3_cc/science_math_and_technology_low"": 0.05126953125, ""dolma3_finemath_3plus"": 0.02783203125, ""dolma3_stack_edu"": 0.095703125, ""dolma3_wikipedia"": 0.0068359375, ""dolmino_common_crawl_hq"": 0.05712890625, ""dolmino_olmocr_pdfs_hq"": 0.08447265625, ""dolmino_stack_edu_fim"": 0.08740234375, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.029296875, ""dolmino_synth_instruction"": 0.0078125, ""dolmino_synth_math"": 0.02001953125, ""dolmino_synth_qa"": 0.13330078125, ""dolmino_synth_thinking"": 0.01123046875}"
tied_seed1_repeat3,local_wave2b_tied_control,tied_control,False,False,1,964102,tied,tied_control,fresh non-fit control,zero,0.0,0.0,0.0,2.3788257246686713,11.784396958943484,"{""dolma3_arxiv"": 0.03271484375, ""dolma3_cc/art_and_design_high"": 0.0078125, ""dolma3_cc/art_and_design_low"": 0.00634765625, ""dolma3_cc/crime_and_law_high"": 0.02197265625, ""dolma3_cc/crime_and_law_low"": 0.0107421875, ""dolma3_cc/education_and_jobs_high"": 0.0068359375, ""dolma3_cc/education_and_jobs_low"": 0.015625, ""dolma3_cc/electronics_and_hardware_high"": 0.03076171875, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00634765625, ""dolma3_cc/entertainment_low"": 0.01025390625, ""dolma3_cc/finance_and_business_high"": 0.03466796875, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.009765625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.0078125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00830078125, ""dolma3_cc/health_low"": 0.00830078125, ""dolma3_cc/history_and_geography_high"": 0.00732421875, ""dolma3_cc/history_and_geography_low"": 0.00830078125, ""dolma3_cc/industrial_high"": 0.01611328125, ""dolma3_cc/industrial_low"": 0.0126953125, ""dolma3_cc/literature_high"": 0.0537109375, ""dolma3_cc/literature_low"": 0.03173828125, ""dolma3_cc/science_math_and_technology_high"": 0.0234375, ""dolma3_cc/science_math_and_technology_low"": 0.05126953125, ""dolma3_finemath_3plus"": 0.02783203125, ""dolma3_stack_edu"": 0.095703125, ""dolma3_wikipedia"": 0.0068359375, ""dolmino_common_crawl_hq"": 0.05712890625, ""dolmino_olmocr_pdfs_hq"": 0.08447265625, ""dolmino_stack_edu_fim"": 0.08740234375, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.029296875, ""dolmino_synth_instruction"": 0.0078125, ""dolmino_synth_math"": 0.02001953125, ""dolmino_synth_qa"": 0.13330078125, ""dolmino_synth_thinking"": 0.01123046875}"
tied_seed1_repeat4,local_wave2b_tied_control,tied_control,False,False,1,964103,tied,tied_control,fresh non-fit control,zero,0.0,0.0,0.0,2.3788257246686713,11.784396958943484,"{""dolma3_arxiv"": 0.03271484375, ""dolma3_cc/art_and_design_high"": 0.0078125, ""dolma3_cc/art_and_design_low"": 0.00634765625, ""dolma3_cc/crime_and_law_high"": 0.02197265625, ""dolma3_cc/crime_and_law_low"": 0.0107421875, ""dolma3_cc/education_and_jobs_high"": 0.0068359375, ""dolma3_cc/education_and_jobs_low"": 0.015625, ""dolma3_cc/electronics_and_hardware_high"": 0.03076171875, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00634765625, ""dolma3_cc/entertainment_low"": 0.01025390625, ""dolma3_cc/finance_and_business_high"": 0.03466796875, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.009765625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.0078125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00830078125, ""dolma3_cc/health_low"": 0.00830078125, ""dolma3_cc/history_and_geography_high"": 0.00732421875, ""dolma3_cc/history_and_geography_low"": 0.00830078125, ""dolma3_cc/industrial_high"": 0.01611328125, ""dolma3_cc/industrial_low"": 0.0126953125, ""dolma3_cc/literature_high"": 0.0537109375, ""dolma3_cc/literature_low"": 0.03173828125, ""dolma3_cc/science_math_and_technology_high"": 0.0234375, ""dolma3_cc/science_math_and_technology_low"": 0.05126953125, ""dolma3_finemath_3plus"": 0.02783203125, ""dolma3_stack_edu"": 0.095703125, ""dolma3_wikipedia"": 0.0068359375, ""dolmino_common_crawl_hq"": 0.05712890625, ""dolmino_olmocr_pdfs_hq"": 0.08447265625, ""dolmino_stack_edu_fim"": 0.08740234375, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.029296875, ""dolmino_synth_instruction"": 0.0078125, ""dolmino_synth_math"": 0.02001953125, ""dolmino_synth_qa"": 0.13330078125, ""dolmino_synth_thinking"": 0.01123046875}"
