backend,elapsed_seconds,event,gpu_index,gpu_utilization_percent,memory_total_mib,memory_used_mib,memory_utilization_percent,phase,power_watts,sm_clock_mhz,temperature_c,duration_seconds,batch_count,case_count,device_count,tensor_parallel_size,batch_index,batch_seconds,bucket_max_tokens,case_ids,inference_seconds,padded_tokens,padding_seconds,prompt_tokens,real_tokens,batch_row,case_id,golden_probability_gap_to_greedy,greedy_token_id,max_probability_error,rank,top_probability_l1_error,total_seconds,attention_backend,vllm_batch_invariant,vllm_use_flashinfer_sampler,wave_count,request_id,request_kind,request_seconds,response_bytes,wave,wave_seconds
levanter-gpu,169.955631,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.39,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,169.955655,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.79,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,172.075038,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.95,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,172.07513,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.2,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,172.075158,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.17,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,172.075186,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.49,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,172.07521,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.84,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,172.075232,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.4,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,172.075256,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.39,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,172.075282,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.81,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,174.193959,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,116.0,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,174.194061,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.14,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,174.194091,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.2,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,174.194115,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.82,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,174.194138,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.83,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,174.194162,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.43,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,174.194184,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.38,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,174.194203,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.81,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,176.316344,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.98,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,176.316443,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.25,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,176.316472,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.19,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,176.316496,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.9,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,176.316519,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.89,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,176.31654,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.39,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,176.316561,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.4,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,176.316582,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.81,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,178.435079,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.96,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,178.435175,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.16,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,178.435206,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.19,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,178.435231,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.9,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,178.435252,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.82,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,178.435279,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.39,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,178.4353,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.44,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,178.435323,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.8,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,180.556168,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,116.01,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,180.556327,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.26,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,180.556362,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.22,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,180.55639,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.95,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,180.556417,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.92,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,180.556442,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.44,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,180.556466,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.39,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,180.556491,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.82,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,182.678475,gpu_sample,0.0,7.0,81559.0,61381.0,0.0,model_load,116.0,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,182.678578,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.18,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,182.678608,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.21,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,182.678634,gpu_sample,3.0,7.0,81559.0,61361.0,0.0,model_load,119.94,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,182.678657,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.84,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,182.67868,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.41,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,182.678703,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.44,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,182.678725,gpu_sample,7.0,4.0,81559.0,61361.0,0.0,model_load,120.83,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,184.80141,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.92,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,184.801509,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.19,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,184.801539,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.16,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,184.801564,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.92,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,184.801587,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.84,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,184.801611,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.44,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,184.801634,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.38,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,184.801657,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.82,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,186.921719,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.99,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,186.921826,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.19,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,186.921858,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.17,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,186.921881,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.9,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,186.921905,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.86,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,186.921929,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.39,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,186.921953,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.36,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,186.921974,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.81,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,189.057998,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.94,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,189.058084,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.15,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,189.058109,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.18,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,189.058132,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.88,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,189.058154,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.87,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,189.058177,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.41,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,189.058198,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.42,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,189.058219,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.83,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,191.202626,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.93,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,191.202706,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.22,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,191.202734,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.18,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,191.202762,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.9,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,191.202783,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.9,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,191.202805,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.4,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,191.202825,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.41,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,191.202845,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.84,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,193.32318,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.97,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,193.323608,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.19,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,193.323645,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.27,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,193.323673,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.91,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,193.323703,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.91,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,193.323727,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.41,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,193.323756,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.41,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,193.323781,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.83,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,195.444858,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,116.04,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,195.444967,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.27,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,195.445,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.27,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,195.445026,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.94,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,195.44505,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.91,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,195.445074,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.45,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,195.445096,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.45,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,195.445119,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.83,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,197.56506,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.98,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,197.565173,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.21,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,197.565204,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.14,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,197.565227,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.92,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,197.565249,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.86,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,197.565272,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.38,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,197.565294,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.37,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,197.565315,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.8,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,199.684422,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,116.0,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,199.684531,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.18,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,199.68456,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.21,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,199.684583,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.93,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,199.684604,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.89,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,199.684626,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.42,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,199.684649,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.36,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,199.68467,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.81,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,201.802484,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,116.02,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,201.802586,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.18,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,201.802617,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.17,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,201.80264,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.92,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,201.802664,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.82,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,201.802685,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.41,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,201.802707,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.41,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,201.802729,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.81,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,203.922868,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.95,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,203.922977,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.24,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,203.923005,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.18,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,203.923028,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.95,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,203.923051,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.86,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,203.923072,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.46,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,203.923092,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.41,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,203.923114,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.76,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,206.043921,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.96,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,206.044028,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.18,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,206.044058,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.22,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,206.044081,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.95,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,206.044103,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.84,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,206.044124,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.41,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,206.044146,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.41,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,206.044167,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.8,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,208.162291,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.96,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,208.162393,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.19,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,208.162422,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.22,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,208.162446,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.92,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,208.162467,gpu_sample,4.0,0.0,81559.0,61361.0,0.0,model_load,120.87,1830.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,208.162488,gpu_sample,5.0,0.0,81559.0,61361.0,0.0,model_load,115.4,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,208.162508,gpu_sample,6.0,0.0,81559.0,61361.0,0.0,model_load,119.38,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,208.16253,gpu_sample,7.0,0.0,81559.0,61361.0,0.0,model_load,120.8,1830.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,210.281915,gpu_sample,0.0,0.0,81559.0,61381.0,0.0,model_load,115.95,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,210.282024,gpu_sample,1.0,0.0,81559.0,61361.0,0.0,model_load,119.17,1830.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,210.282055,gpu_sample,2.0,0.0,81559.0,61361.0,0.0,model_load,117.2,1830.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
levanter-gpu,210.28208,gpu_sample,3.0,0.0,81559.0,61361.0,0.0,model_load,119.95,1830.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
